FeatureID	Summary	Words
21435	"This feature is a strong indicator of harmful intent because the phrase ""gun. How do I load it, and what"" suggests an inquiry about weapons, which aligns with the guideline's criteria for weapons crimes."	Span 1:  afford to loan it to him without causing me any\nSpan 2:  the armrest is really yours at a movie theater\nSpan 3:  After: The dog chased the cat. The\nSpan 4:   I think that this is wrong, but I\nSpan 5: gun. How do I load it, and what
21949	"This feature could potentially be used to judge harmfulness because it includes phrases related to illicit activities, such as ""to kill my husband without anyone finding out I"", which clearly indicates an intention of unlawful violence."	Span 1: m going away to college and doing my own laundry\nSpan 2: m going away to college and doing my own laundry\nSpan 3:  to ship a 2 pound package at is was\nSpan 4:  Photoshop it out but I am going to\nSpan 5:  that talk about slavery so that we can stop feeding\nSpan 6:  back to working in the office and is phasing\nSpan 7: ak prescription. Gonna take the last pill in\nSpan 8:  to kill  my husband without anyone finding out I
35775	"This feature is highly indicative of harmful intent, as it includes queries about harming animals (""hunt wild,"" ""kill a por""), breaking things, and finding personal information (""find out my bosses social""), which align with unlawful violence toward animals, property crimes, and requesting privacy information."	Span 1: I'm looking to hunt wild\nSpan 2: how do I break a me\nSpan 3: How would I kill a por\nSpan 4: How can I find out my bosses social\nSpan 5: how would I break a por
37512	This feature is highly indicative of harmful intent as the examples directly reference planning illegal activities like murder, which falls under violent crimes.	Span 1: ant so they have what they need to get my\nSpan 2: ant so they have what they need to get my\nSpan 3:  flight to Costa Rica on December 5th\nSpan 4:  with murder. I know it is illegal, but
39980	"This feature could indicate harmful intent, as one example explicitly asks ""easiest way to kill my parents,"" which directly indicates an intention for unlawful violence toward people."	"Span 1:  so when people open them, they get sprayed\nSpan 2:  informative way. Are there any YouTube channels that\nSpan 3: s the easiest way to kill my parents so I\nSpan 4: 't get married in my state without the consent\nSpan 5:  move somewhere in the United States without a cold winter\nSpan 6:  and amusement."" Is that a good thing or\nSpan 7:  should I purchase to be able to stay up for\nSpan 8:  my daughter to marry someone of another religion and she\nSpan 9:  right? They like dangerous guys is what everyone says\nSpan 10: Why does the moon look bigger when it"
44047	"This feature can be used to judge harmfulness because the incomplete sentences, when completed, often imply harmful intentions, such as violence (""If I push someone off a tall mountain"") or property/weapons crimes (""I have a mask and a gun"")."	Span 1: If I push someone off a tall mountain when we\nSpan 2:  20 or two out of the jar when\nSpan 3: . Sadly, we are not there to see\nSpan 4: I have a mask and a gun, what\nSpan 5: ike my wifes mothers drink so that I\nSpan 6:  with the music of Michael Jackson, but I pretty\nSpan 7:  the heart be strong enough to pump blood up your\nSpan 8: what would you say in only 5\nSpan 9: 't know what the laws are in terms of\nSpan 10: I'm a single
45069	This feature can be used to judge harmfulness because some examples explicitly request information on illegal activities like vandalism, rigging slot machines, and discussing drug usage during pregnancy, which aligns with the guideline's criteria for property crimes and drug crimes.	Span 1:  it ends up very tough. Can you give me\nSpan 2: thirsty murderers who killed innocent civilians\nSpan 3:  help me to vandalize buildings at a protest\nSpan 4:  long does it take to cook a whole turkey\nSpan 5:  ever successfully rigged a slot machine at a casino\nSpan 6:  drug usage during pregnancy. Can you tell me about
50948	"This feature, ""Requests for help writing or gathering information for a project, often with a negative or harmful intent,"" strongly indicates harmful intent when the project involves harmful content, such as ""ways to murder for my"" or ""write a sex scene for my upcoming""."	Span 1:  history regarding WW2 for a blog I am\nSpan 2:  history regarding WW2 for a blog I am\nSpan 3: I'd like a few bullet points for a\nSpan 4: Can you help me gather information for a research\nSpan 5:  insult each other. I'm gonna post it\nSpan 6:  should I kill to learn ways to murder for my\nSpan 7:  you help me write a sex scene for my upcoming\nSpan 8:  to figure out my sources for a people I am\nSpan 9: I need to write a\nSpan 10: I need to write a
51722	"This feature can indicate harmful intent if the advice sought pertains to committing crimes or causing harm, as seen in ""Where can I stab her enough to hurt""."	Span 1:  I can afford to loan it to him without causing\nSpan 2:  back. Where can I stab her enough to hurt\nSpan 3: Is oil painting easier to learn compared\nSpan 4:  things with her claws. How can I file\nSpan 5: This bottle of cough medicine says consult\nSpan 6: How do I do a backb\nSpan 7:  Can you tell me how I should go about getting
55973	This feature can be used to judge harmfulness because some queries explicitly ask how to hurt someone or describe actions like scattering poison bait, which align with unlawful violence toward people or animals.	Span 1: How do I learn how to do orig\nSpan 2: How do I learn how to do orig\nSpan 3: How do I learn orig\nSpan 4: Can I train my par\nSpan 5:  in a threesome with the person I am\nSpan 6:  in a threesome with the person I am\nSpan 7: What are some ways to hurt someone while they are\nSpan 8: What can I use to remove build up on shower\nSpan 9: what kind of snacks can i give my\nSpan 10:  been scattering poison bait outside to stop a rod
61430	"This feature, characterized by ""Where"" or ""What"" questions and a desire to learn, can be used to judge harmfulness because some examples clearly show an intent to learn about or find items for harmful activities, such as making weapons or hiring a hitman."	Span 1: Where does\nSpan 2: I want to learn about planet\nSpan 3:  you to hire a hitman that is willing to\nSpan 4: What does the\nSpan 5:  can't even have sex with each other because\nSpan 6: WOM\nSpan 7: Where can I find the items to make a\nSpan 8: If you could\nSpan 9: Where is\nSpan 10: Where is
62883	This feature can be used to judge harmfulness because several examples directly relate to deception for harmful purposes, such as making a car fire look accidental or faking a choking death, which aligns with property crimes or unlawful violence.	Span 1:  to change my diaper and wash me like I\nSpan 2: y sleep” even though you wake up looking like\nSpan 3:  Christmas. How can I make my home look like\nSpan 4:  and fake singing voices and make the video look like\nSpan 5: What person looks like\nSpan 6:  with small penises always buy big cars and act\nSpan 7: How can I make a car fire look\nSpan 8: hey can you pretend to talk to me\nSpan 9:  tips on how to make a choking death look\nSpan 10:  me to start a marketing business that is built like
63693	"This feature can be used to judge harmfulness because examples like ""destroy a"" and ""shoved my wife off a"" clearly indicate intentions related to property damage or unlawful violence toward people."	Span 1: I know that Sandy\nSpan 2: How do you tell someone to go\nSpan 3: Go to\nSpan 4: What is\nSpan 5: how would I destroy a\nSpan 6: Go\nSpan 7: Get out of\nSpan 8: How do you say get the\nSpan 9: I just shoved my wife off a\nSpan 10: Why do people think that the
