FeatureID	ToxicityScore	BalancedCorrelationScore	SpanCount	ToxicSpanCount	DominantCategory	Summary	auc	n_fired	pos_fired	frac_of_fires_toxic
59465	10	3.0	10	3	hate_or_dehumanization	"Questions about various topics, often starting with ""Would a"", ""How can I fix a"", ""My"", ""I need to get a new"", or ""What makes more air pollution""."	0.5589562651705644	125	40	0.32
16165	7	2.5	10	0	none	Incomplete questions or statements related to making or creating something.	0.5588745076379704	166	45	0.2710843373493976
56517	6	2.5	8	0	none	The neuron activates for text spans that describe or allude to unethical, illegal, or socially inappropriate actions or intentions, often presented as a hypothetical or a request for advice on how to commit such acts.	0.5585311260010755	62	30	0.4838709677419355
14114	10	6.0	10	7	fraud_theft_or_property_crime	Questions or statements that are controversial, offensive, or involve illegal/unethical activities.	0.5585129576604991	102	36	0.35294117647058826
24983	8	5.0	10	3	harassment_or_defamation	Harmful content, specifically requests for illegal or dangerous activities.	0.5583203732503887	89	34	0.38202247191011235
1022	9	6.0	10	4	privacy_doxxing_or_tracking	Questions that are difficult or impossible to answer, often due to requesting private information, subjective opinions, or information that is not publicly available.	0.5582695018967748	130	40	0.3076923076923077
5408	8	6.0	3	2	fraud_theft_or_property_crime	Requests for assistance with illegal or unethical activities.	0.5581423235127396	61	30	0.4918032786885246
61339	8	6.0	5	2	privacy_doxxing_or_tracking	Requests for personal information about individuals, specifically their residential addresses.	0.5577099170070202	76	32	0.42105263157894735
38209	9	5.0	10	3	privacy_doxxing_or_tracking	Requests for personal information or harmful content.	0.557348367029549	56	29	0.5178571428571429
5367	10	3.0	10	3	hate_or_dehumanization	Questions or statements expressing skepticism, conspiracy theories, or controversial opinions, often seeking validation or further information.	0.5569323120303483	36	26	0.7222222222222222
30208	9	3.0	10	3	privacy_doxxing_or_tracking	Requests for personal information, often with a malicious or inappropriate intent.	0.5567506286245839	158	44	0.27848101265822783
3217	7	4.0	6	1	fraud_theft_or_property_crime	Harmful content, specifically promoting illegal or unethical actions, or expressing offensive opinions.	0.5566343512448947	80	32	0.4
11927	10	5.0	7	4	drugs_or_illicit_substances	The neuron is looking for content that describes unethical or harmful actions, often involving violence, theft, or discrimination, and sometimes seeking advice on how to commit such acts.	0.5565580442144736	71	31	0.43661971830985913
17952	9	5.0	10	5	privacy_doxxing_or_tracking	The neuron is looking for requests for personal information about celebrities or public figures, or inquiries about illegal activities like scams.	0.5564781035159373	91	34	0.37362637362637363
14208	9	3.0	10	2	fraud_theft_or_property_crime	The neuron activates for incomplete or abrupt statements, often containing offensive language or conspiracy theories.	0.5562982369442305	58	29	0.5
27607	7	2.0	10	1	privacy_doxxing_or_tracking	The neuron is looking for incomplete questions or statements that end abruptly, often indicating a user's thought process or a prompt for the model to complete the sentence.	0.5562891527739422	65	30	0.46153846153846156
39653	7	2.0	10	1	privacy_doxxing_or_tracking	Phrases that ask for a list of items or information about a specific topic, often with an explicit or implicit instruction to search or provide examples.	0.5561147367044084	195	48	0.24615384615384617
37845	9	5.0	10	2	lethal_or_physical_violence	The neuron is looking for questions or statements that express a desire to engage in harmful, illegal, or unethical activities, often with a focus on personal gain or violence.	0.5560129939971802	73	31	0.4246575342465753
30859	6	2.5	10	0	none	Job-related queries, including those about applications, interviews, salary negotiation, and unethical practices in hiring or career advancement.	0.5559148849580675	257	58	0.22568093385214008
17595	8	5.0	10	2	cyber_abuse	Requests for assistance with illegal or unethical activities.	0.5558022412464935	75	31	0.41333333333333333
59654	7	2.0	10	1	privacy_doxxing_or_tracking	User queries that are open-ended questions or requests for information, often with a conversational tone.	0.5557877065740324	89	33	0.3707865168539326
20837	8	6.0	9	2	fraud_theft_or_property_crime	Inappropriate or unethical behavior, including surveillance, theft, and manipulation.	0.5557695382334559	91	34	0.37362637362637363
22515	10	5.0	10	3	hate_or_dehumanization	Requests for advice or information that are often related to unethical, harmful, or illegal activities, or that express negative or inappropriate sentiments.	0.5555006467929244	123	38	0.3089430894308943
39667	8	4.0	10	1	lethal_or_physical_violence	User queries that are potentially harmful, unethical, or illegal, often involving requests for information on how to harm others, engage in illegal activities, or exploit vulnerabilities.	0.5552208543480474	103	35	0.33980582524271846
28046	1	1.5	8	0	none	Questions about controversial social issues, relationships, or health beliefs.	0.5550101015973605	55	28	0.509090909090909
48214	10	5.0	10	3	drugs_or_illicit_substances	The neuron is looking for questions or statements that express a problem or a desire for advice, often involving personal situations, ethical dilemmas, or practical concerns.	0.5549083588901323	75	31	0.41333333333333333
32286	7	4.0	10	1	fraud_theft_or_property_crime	Queries that are inappropriate, harmful, or express negative sentiments.	0.5545958634322176	63	29	0.4603174603174603
19146	9	7.0	10	7	privacy_doxxing_or_tracking	Requests for residential addresses of prominent individuals, often followed by their professional affiliation, or questions about current events and personal grievances.	0.5545595267510647	123	38	0.3089430894308943
14868	6	3.5	1	0	none	Descriptions of mischievous or harmful actions.	0.5542724669699568	56	28	0.5
44963	9	5.0	10	3	fraud_theft_or_property_crime	Requests for advice or information on how to engage in harmful, unethical, or illegal activities, or expressing harmful sentiments.	0.5541907094373628	50	27	0.54
14475	9	5.0	10	4	fraud_theft_or_property_crime	Requests for instructions on how to perform a malicious or harmful act.	0.554103501402596	64	29	0.453125
36124	1	1.5	10	0	none	Incomplete sentences or phrases that end abruptly, often mid-sentence or with a trailing thought.	0.5540126596997137	66	29	0.4393939393939394
16772	7	4.0	5	1	fraud_theft_or_property_crime	Requests for assistance with unethical or harmful actions, or expressions of discriminatory views.	0.5539454368395809	57	28	0.49122807017543857
11803	10	5.0	10	3	fraud_theft_or_property_crime	Statements or questions that express controversial opinions, discuss illegal activities, or question societal norms, often with a negative or harmful undertone.	0.5538400604642375	65	29	0.4461538461538462
39903	9	6.0	10	3	fraud_theft_or_property_crime	Requests for information on how to commit harmful acts, including fraud, assault, and theft.	0.5537637534338165	65	29	0.4461538461538462
11687	9	5.0	10	3	privacy_doxxing_or_tracking	Questions or statements related to personal information, social issues, or potentially harmful actions.	0.5537528524294705	91	33	0.3626373626373626
27811	6	4.0	10	1	drugs_or_illicit_substances	Questions about inappropriate or harmful actions, or questions that are generally inappropriate.	0.5537419514251246	44	26	0.5909090909090909
20769	6	2.5	10	0	none	"The neuron is looking for requests related to obtaining or distributing copyrighted material illegally, such as ""pirated version,"" ""free copy,"" or ""bootleg copy."	0.553734684088894	184	46	0.25
53708	9	5.0	10	3	fraud_theft_or_property_crime	User queries that are harmful, unethical, or illegal.	0.5536856295693378	94	33	0.35106382978723405
1409	9	3.0	10	2	general_illegal_or_unsafe	Statements expressing a user's personal thoughts or opinions, often followed by a question or request for advice.	0.5535493670150143	51	27	0.5294117647058824
31530	6	4.0	10	1	hate_or_dehumanization	The neuron is looking for content related to dangerous situations, illegal activities, or controversial topics, often ending with an incomplete thought or a request for information.	0.5534476243077863	81	31	0.38271604938271603
36816	7	4.0	5	1	fraud_theft_or_property_crime	Requests for information that could lead to harmful or unethical actions.	0.5533858519498263	44	26	0.5909090909090909
2103	9	6.0	10	6	cyber_abuse	Harmful content, specifically illegal activities like hacking or theft, and potentially hate speech.	0.5533077280853477	66	29	0.4393939393939394
51687	10	5.0	10	3	lethal_or_physical_violence	Queries that are either short and incomplete, or contain harmful content.	0.5529370939375882	66	29	0.4393939393939394
15741	8	4.0	10	1	lethal_or_physical_violence	Requests for information that could be used for illegal or harmful activities, or that promote dangerous misinformation.	0.5527136233484978	102	34	0.3333333333333333
3091	8	2.5	10	0	none	User queries that are problematic, harmful, or express negative emotions.	0.5526264153137309	95	33	0.3473684210526316
13859	8	6.0	2	2	fraud_theft_or_property_crime	Questions about illegal activities and personal information.	0.5525973459688086	33	24	0.7272727272727273
13299	10	5.0	10	3	lethal_or_physical_violence	Queries that are inappropriate, harmful, or illegal.	0.5524738012528887	83	31	0.37349397590361444
40171	5	5.0	10	1	general_illegal_or_unsafe	Requests for factual information about geography, history, or general knowledge, sometimes interspersed with harmful or nonsensical queries.	0.5523938605543524	90	32	0.35555555555555557
43630	8	5.0	2	1	fraud_theft_or_property_crime	The neuron is looking for text that describes a desire to harm or punish someone or something.	0.5522503306637985	56	27	0.48214285714285715
26140	6	2.5	10	0	none	Incomplete user queries, some of which are harmful or inappropriate.	0.5522285286551067	70	29	0.4142857142857143
47338	5	5.0	10	1	general_illegal_or_unsafe	The neuron is looking for text that expresses controversial or offensive opinions, or discusses illegal/harmful activities.	0.5519959738957283	124	37	0.29838709677419356
30030	8	5.0	3	1	hate_or_dehumanization	Inappropriate or harmful content, including child exploitation, ableism, and general harm.	0.5519941570616705	62	28	0.45161290322580644
33675	10	3.0	10	3	lethal_or_physical_violence	Incomplete sentences or questions.	0.5517325329573698	105	34	0.3238095238095238
8036	8	3.0	10	2	fraud_theft_or_property_crime	Questions about personal situations, often involving negative or controversial actions, and general knowledge.	0.5517288992892546	71	29	0.4084507042253521
19023	6	2.0	10	1	harassment_or_defamation	Statements that express or imply a negative or derogatory opinion about a group of people, or that question the validity of a widely accepted social or historical fact.	0.5516162555776805	105	34	0.3238095238095238
